trial,elapsed_s,imgsz,track_high_thresh,track_low_thresh,new_track_thresh,proximity_thresh,appearance_thresh,conf_threshold,relink_iou_thresh,relink_dist_thresh,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,iou_match_threshold,fps_multiply,lost_frames_before_gmm,gmm_history,gmm_var_threshold,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,track_buffer,match_thresh,with_reid,gmc_method,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
673,198.9,960,0.1,0.01,0.6,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
674,199.0,960,0.1,0.01,0.6,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
675,198.4,960,0.1,0.01,0.6,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
712,200.7,960,0.1,0.05,0.6,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
713,198.9,960,0.1,0.05,0.6,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
714,199.2,960,0.1,0.05,0.6,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
715,198.8,960,0.1,0.05,0.6,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
716,198.3,960,0.1,0.05,0.6,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
717,198.8,960,0.1,0.05,0.6,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
718,198.5,960,0.1,0.05,0.6,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
719,198.4,960,0.1,0.05,0.6,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
720,198.5,960,0.1,0.05,0.6,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.68,7.84,65.38,30.45,0,11,13,445,272,1761,0,38,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.96,29.79,48.7,
757,198.5,960,0.3,0.01,0.6,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
758,198.2,960,0.3,0.01,0.6,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
759,198.1,960,0.3,0.01,0.6,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
760,198.5,960,0.3,0.01,0.6,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
761,198.8,960,0.3,0.01,0.6,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
762,199.1,960,0.3,0.01,0.6,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
763,198.6,960,0.3,0.01,0.6,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
764,198.2,960,0.3,0.01,0.6,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
765,198.6,960,0.3,0.01,0.6,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
802,198.7,960,0.3,0.05,0.6,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
803,198.7,960,0.3,0.05,0.6,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
804,198.3,960,0.3,0.05,0.6,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
805,198.4,960,0.3,0.05,0.6,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
806,198.3,960,0.3,0.05,0.6,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
807,197.7,960,0.3,0.05,0.6,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
808,202.6,960,0.3,0.05,0.6,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
809,198.8,960,0.3,0.05,0.6,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
810,198.1,960,0.3,0.05,0.6,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
847,198.0,960,0.3,0.1,0.6,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
848,198.7,960,0.3,0.1,0.6,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
849,198.1,960,0.3,0.1,0.6,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
850,198.0,960,0.3,0.1,0.6,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
851,198.1,960,0.3,0.1,0.6,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
852,198.2,960,0.3,0.1,0.6,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
853,197.9,960,0.3,0.1,0.6,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
854,198.3,960,0.3,0.1,0.6,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
855,198.5,960,0.3,0.1,0.6,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
892,198.0,960,0.3,0.2,0.6,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
893,197.8,960,0.3,0.2,0.6,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
894,197.9,960,0.3,0.2,0.6,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
895,197.6,960,0.3,0.2,0.6,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
896,198.1,960,0.3,0.2,0.6,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
897,197.8,960,0.3,0.2,0.6,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
898,197.6,960,0.3,0.2,0.6,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
899,197.8,960,0.3,0.2,0.6,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
900,197.7,960,0.3,0.2,0.6,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,38.95,5.21,64.61,28.46,0,11,13,416,301,1790,0,39,2206,43.89,15.93,67.88,33.16,1,7,9,348,81,1322,1,10,1670,83.3,65.6,71.6,82.48,1,3,6,1740,331,408,0,20,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,55.38,28.91,48.03,
937,196.9,960,0.5,0.01,0.6,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.87,7.8,65.22,30.67,0,11,13,450,278,1756,0,38,2206,39.84,13.47,66.66,28.15,1,7,9,283,58,1387,0,9,1670,83.22,65.41,71.64,82.33,1,3,6,1731,326,417,0,18,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.64,28.89,47.05,
938,197.0,960,0.5,0.01,0.6,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.87,7.8,65.22,30.67,0,11,13,450,278,1756,0,38,2206,39.84,13.47,66.66,28.15,1,7,9,283,58,1387,0,9,1670,83.22,65.41,71.64,82.33,1,3,6,1731,326,417,0,18,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.64,28.89,47.05,
939,197.0,960,0.5,0.01,0.6,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.87,7.8,65.22,30.67,0,11,13,450,278,1756,0,38,2206,39.84,13.47,66.66,28.15,1,7,9,283,58,1387,0,9,1670,83.22,65.41,71.64,82.33,1,3,6,1731,326,417,0,18,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.64,28.89,47.05,
940,196.8,960,0.5,0.01,0.6,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.87,7.8,65.22,30.67,0,11,13,450,278,1756,0,38,2206,39.84,13.47,66.66,28.15,1,7,9,283,58,1387,0,9,1670,83.22,65.41,71.64,82.33,1,3,6,1731,326,417,0,18,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.64,28.89,47.05,
941,197.2,960,0.5,0.01,0.6,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,40.87,7.8,65.22,30.67,0,11,13,450,278,1756,0,38,2206,39.84,13.47,66.66,28.15,1,7,9,283,58,1387,0,9,1670,83.22,65.41,71.64,82.33,1,3,6,1731,326,417,0,18,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.64,28.89,47.05,
