trial,elapsed_s,imgsz,track_high_thresh,track_low_thresh,new_track_thresh,conf_threshold,conf_threshold,relink_iou_thresh,relink_dist_thresh,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,iou_match_threshold,fps_multiply,lost_frames_before_gmm,gmm_history,gmm_var_threshold,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,match_thresh,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
142,168.3,1280,0.1,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,73.98,46.28,64.98,73.04,0,7,13,1605,584,601,0,82,2206,62.25,32.63,69.62,57.63,1,3,9,765,220,905,0,34,1670,76.61,43.99,73.43,74.78,1,1,6,1782,836,366,1,30,2148,10.88,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,70.95,40.97,68.48,34.24
147,168.4,1280,0.1,0.05,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,73.98,46.28,64.98,73.04,0,7,13,1605,584,601,0,82,2206,62.25,32.63,69.62,57.63,1,3,9,765,220,905,0,34,1670,76.61,43.99,73.43,74.78,1,1,6,1782,836,366,1,30,2148,10.88,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,70.95,40.97,68.48,34.24
141,169.2,1280,0.1,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,72.72,43.25,65.04,71.55,0,7,13,1574,620,632,0,84,2206,62.45,33.11,69.65,57.98,1,3,9,770,216,900,1,35,1670,76.56,43.9,73.44,74.74,1,1,6,1781,837,367,1,31,2148,10.88,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,70.58,40.09,68.09,34.24
146,169.3,1280,0.1,0.05,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,72.72,43.25,65.04,71.55,0,7,13,1574,620,632,0,84,2206,62.45,33.11,69.65,57.98,1,3,9,770,216,900,1,35,1670,76.56,43.9,73.44,74.74,1,1,6,1781,837,367,1,31,2148,10.88,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,70.58,40.09,68.09,34.24
143,167.8,1280,0.1,0.01,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,72.64,41.52,64.91,71.3,0,7,13,1600,682,606,2,78,2206,62.37,32.87,69.58,57.78,1,3,9,767,218,903,0,34,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,70.57,39.55,67.97,57.61
148,168.2,1280,0.1,0.05,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,72.64,41.52,64.91,71.3,0,7,13,1600,682,606,2,78,2206,62.37,32.87,69.58,57.78,1,3,9,767,218,903,0,34,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,70.57,39.55,67.97,57.61
144,167.8,1280,0.1,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,71.7,40.12,64.9,70.15,0,7,13,1550,663,656,2,77,2206,62.08,32.34,69.52,57.26,1,3,9,757,217,913,0,31,1670,76.69,44.27,73.48,74.83,1,1,6,1779,828,369,0,29,2148,7.06,1.0,1.0,1,1,,1.0,0.0,1,0,57.49,0.503,1.0,2,1,70.16,38.91,67.41,32.27
149,167.5,1280,0.1,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,71.7,40.12,64.9,70.15,0,7,13,1550,663,656,2,77,2206,62.08,32.34,69.52,57.26,1,3,9,757,217,913,0,31,1670,76.69,44.27,73.48,74.83,1,1,6,1779,828,369,0,29,2148,7.06,1.0,1.0,1,1,,1.0,0.0,1,0,57.49,0.503,1.0,2,1,70.16,38.91,67.41,32.27
151,167.3,1280,0.3,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
152,167.3,1280,0.3,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
153,167.2,1280,0.3,0.01,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
156,167.7,1280,0.3,0.05,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
157,167.5,1280,0.3,0.05,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
158,167.0,1280,0.3,0.05,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
161,167.0,1280,0.3,0.1,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
162,167.1,1280,0.3,0.1,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
163,167.2,1280,0.3,0.1,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
166,166.6,1280,0.3,0.2,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
167,166.8,1280,0.3,0.2,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
168,166.7,1280,0.3,0.2,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,70.07,35.27,64.37,68.34,0,7,13,1539,759,667,2,86,2206,60.02,28.8,69.08,54.93,1,3,9,724,242,946,1,36,1670,76.69,44.27,73.47,74.83,1,1,6,1779,828,369,0,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.93,36.11,66.03,57.61
154,167.1,1280,0.3,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,69.16,34.81,64.39,67.32,0,7,13,1480,711,726,1,89,2206,59.72,28.26,69.01,54.4,1,3,9,714,241,956,1,33,1670,76.69,44.27,73.48,74.83,1,1,6,1779,828,369,0,29,2148,10.92,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.52,35.78,65.52,34.27
159,166.7,1280,0.3,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,69.16,34.81,64.39,67.32,0,7,13,1480,711,726,1,89,2206,59.72,28.26,69.01,54.4,1,3,9,714,241,956,1,33,1670,76.69,44.27,73.48,74.83,1,1,6,1779,828,369,0,29,2148,10.92,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.52,35.78,65.52,34.27
164,167.0,1280,0.3,0.1,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,69.16,34.81,64.39,67.32,0,7,13,1480,711,726,1,89,2206,59.72,28.26,69.01,54.4,1,3,9,714,241,956,1,33,1670,76.69,44.27,73.48,74.83,1,1,6,1779,828,369,0,29,2148,10.92,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.52,35.78,65.52,34.27
169,166.8,1280,0.3,0.2,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,69.16,34.81,64.39,67.32,0,7,13,1480,711,726,1,89,2206,59.72,28.26,69.01,54.4,1,3,9,714,241,956,1,33,1670,76.69,44.27,73.48,74.83,1,1,6,1779,828,369,0,29,2148,10.92,1.0,1.0,1,1,,1.0,0.0,1,0,57.61,0.503,1.0,2,1,68.52,35.78,65.52,34.27
171,161.4,1280,0.5,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
172,161.7,1280,0.5,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
173,161.6,1280,0.5,0.01,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
174,161.9,1280,0.5,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
176,161.4,1280,0.5,0.05,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
177,161.5,1280,0.5,0.05,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
178,161.5,1280,0.5,0.05,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
179,161.7,1280,0.5,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
181,161.8,1280,0.5,0.1,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
182,162.0,1280,0.5,0.1,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
183,161.7,1280,0.5,0.1,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
184,161.6,1280,0.5,0.1,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
186,161.3,1280,0.5,0.2,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
187,161.8,1280,0.5,0.2,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
188,161.5,1280,0.5,0.2,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
189,161.3,1280,0.5,0.2,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,61.84,24.21,63.99,58.46,0,8,13,1175,639,1031,2,92,2206,55.64,20.66,68.01,49.02,1,3,9,637,292,1033,0,31,1670,76.35,43.48,73.61,74.39,1,1,6,1763,829,385,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.45,0.503,1.0,2,1,64.61,29.45,60.62,58.45
145,161.0,1280,0.1,0.01,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.89,8.79,66.38,49.66,0,10,13,992,797,1214,1,56,2206,51.24,21.86,70.39,42.86,1,4,9,489,123,1181,1,18,1670,76.65,44.51,73.61,74.6,1,2,6,1750,794,398,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.57,0.503,1.0,2,1,61.26,25.05,55.71,58.57
150,160.8,1280,0.1,0.05,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.89,8.79,66.38,49.66,0,10,13,992,797,1214,1,56,2206,51.24,21.86,70.39,42.86,1,4,9,489,123,1181,1,18,1670,76.65,44.51,73.61,74.6,1,2,6,1750,794,398,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.57,0.503,1.0,2,1,61.26,25.05,55.71,58.57
155,161.2,1280,0.3,0.01,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.58,2.86,65.22,49.84,0,9,13,1064,1000,1142,1,78,2206,49.34,19.34,69.62,40.7,1,4,9,462,138,1208,1,22,1670,76.65,44.51,73.61,74.6,1,2,6,1750,794,398,0,22,2148,10.39,1.0,1.0,1,1,,1.0,0.0,1,0,58.57,0.503,1.0,2,1,60.52,22.24,55.05,34.48
160,161.2,1280,0.3,0.05,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.58,2.86,65.22,49.84,0,9,13,1064,1000,1142,1,78,2206,49.34,19.34,69.62,40.7,1,4,9,462,138,1208,1,22,1670,76.65,44.51,73.61,74.6,1,2,6,1750,794,398,0,22,2148,10.39,1.0,1.0,1,1,,1.0,0.0,1,0,58.57,0.503,1.0,2,1,60.52,22.24,55.05,34.48
165,161.1,1280,0.3,0.1,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.58,2.86,65.22,49.84,0,9,13,1064,1000,1142,1,78,2206,49.34,19.34,69.62,40.7,1,4,9,462,138,1208,1,22,1670,76.65,44.51,73.61,74.6,1,2,6,1750,794,398,0,22,2148,10.39,1.0,1.0,1,1,,1.0,0.0,1,0,58.57,0.503,1.0,2,1,60.52,22.24,55.05,34.48
170,160.6,1280,0.3,0.2,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.58,2.86,65.22,49.84,0,9,13,1064,1000,1142,1,78,2206,49.34,19.34,69.62,40.7,1,4,9,462,138,1208,1,22,1670,76.65,44.51,73.61,74.6,1,2,6,1750,794,398,0,22,2148,10.39,1.0,1.0,1,1,,1.0,0.0,1,0,58.57,0.503,1.0,2,1,60.52,22.24,55.05,34.48
84,129.9,960,0.3,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,57.43,17.23,66.48,52.98,0,9,13,1028,647,1178,1,94,2206,48.41,17.37,67.49,39.9,1,5,9,458,168,1212,0,29,1670,74.59,36.78,71.63,72.07,1,2,6,1752,962,396,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,60.14,23.79,54.98,
89,130.1,960,0.3,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,57.43,17.23,66.48,52.98,0,9,13,1028,647,1178,1,94,2206,48.41,17.37,67.49,39.9,1,5,9,458,168,1212,0,29,1670,74.59,36.78,71.63,72.07,1,2,6,1752,962,396,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,60.14,23.79,54.98,
94,129.8,960,0.3,0.1,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,57.43,17.23,66.48,52.98,0,9,13,1028,647,1178,1,94,2206,48.41,17.37,67.49,39.9,1,5,9,458,168,1212,0,29,1670,74.59,36.78,71.63,72.07,1,2,6,1752,962,396,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,60.14,23.79,54.98,
99,129.6,960,0.3,0.2,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,57.43,17.23,66.48,52.98,0,9,13,1028,647,1178,1,94,2206,48.41,17.37,67.49,39.9,1,5,9,458,168,1212,0,29,1670,74.59,36.78,71.63,72.07,1,2,6,1752,962,396,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,60.14,23.79,54.98,
81,131.2,960,0.3,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
82,131.8,960,0.3,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
83,131.4,960,0.3,0.01,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
86,131.2,960,0.3,0.05,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
87,131.4,960,0.3,0.05,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
88,130.9,960,0.3,0.05,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
