trial,elapsed_s,relink_iou_thresh,relink_dist_thresh,iou_match_threshold,lost_frames_before_gmm,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,gmm_max_lifetime,gmm_history,gmm_var_threshold,gmm_downscale,conf_threshold,imgsz,fps_multiply,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,track_high_thresh,track_low_thresh,new_track_thresh,track_buffer,match_thresh,proximity_thresh,appearance_thresh,with_reid,gmc_method,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
74,250.0,0.2,80.0,0.35,0,5,60,50,40,200,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.62,-8.48,66.24,56.87,0,7,13,1577,1763,629,1,72,2206,56.88,2.34,70.12,49.97,1,2,9,814,774,856,1,23,1670,64.39,-14.94,73.6,59.3,1,1,6,1798,2118,350,1,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.13,0.503,1.0,2,1,60.96,-7.03,55.38,57.13
341,258.6,0.1,80.0,0.35,1,5,100,10,40,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.55,51.59,65.34,75.05,0,7,13,1605,466,601,1,83,2206,65.65,38.86,69.22,61.71,1,2,9,822,172,848,1,28,1670,83.61,65.78,73.48,83.06,1,1,6,1800,386,348,1,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,56.97,0.503,1.0,2,1,74.94,52.08,73.27,56.97
293,411.3,0.1,80.0,0.2,1,5,60,50,20,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,77.12,55.76,65.4,76.6,0,7,13,1596,365,610,1,69,2206,67.26,44.01,69.5,63.54,1,2,9,814,78,856,1,23,1670,86.16,72.81,73.47,86.05,1,1,6,1798,233,350,1,30,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,55.93,0.503,1.0,2,1,76.85,57.53,75.4,55.93
271,257.8,0.2,80.0,0.1,1,5,60,50,20,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.08,53.17,65.44,75.63,0,7,13,1601,427,605,1,80,2206,65.32,40.06,69.31,61.28,1,3,9,792,123,878,0,28,1670,86.14,72.72,73.49,86.0,1,1,6,1797,234,351,1,29,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,55.24,0.503,1.0,2,1,75.85,55.32,74.3,55.24
342,394.9,0.1,160.0,0.35,1,5,140,50,20,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.34,54.49,65.33,75.9,0,7,13,1581,379,625,0,78,2206,66.19,41.62,69.41,62.34,1,2,9,806,110,864,1,26,1670,86.07,72.49,73.5,85.9,1,1,6,1797,239,351,1,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.93,0.503,1.0,2,1,76.2,56.2,74.71,38.48
335,395.3,0.2,160.0,0.1,1,5,140,25,60,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.18,54.13,65.36,75.75,0,7,13,1581,387,625,0,80,2206,65.85,40.24,69.43,61.93,1,2,9,811,138,859,1,27,1670,86.18,72.77,73.5,86.02,1,1,6,1797,233,351,1,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.93,0.503,1.0,2,1,76.07,55.71,74.57,38.48
306,413.4,0.1,120.0,0.1,3,5,60,25,20,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.94,49.46,65.35,73.12,0,7,13,1515,423,691,1,125,2206,62.21,36.41,69.66,58.36,0,4,9,742,131,928,3,45,1670,85.05,70.72,73.61,84.85,1,2,6,1762,243,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.92,0.503,1.0,2,1,73.4,52.2,72.11,38.47
208,410.3,0.1,220.0,0.2,3,5,60,25,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.02,53.17,65.44,74.34,0,7,13,1496,323,710,0,119,2206,63.24,40.42,69.59,59.69,0,4,9,736,60,934,1,46,1670,85.12,70.86,73.57,84.93,1,2,6,1764,242,384,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,74.13,54.82,72.99,38.45
394,409.6,0.1,220.0,0.35,3,5,60,25,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.02,53.17,65.44,74.34,0,7,13,1496,323,710,0,119,2206,63.24,40.42,69.59,59.69,0,4,9,736,60,934,1,46,1670,85.12,70.86,73.57,84.93,1,2,6,1764,242,384,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,74.13,54.82,72.99,38.45
201,410.8,0.2,220.0,0.35,3,5,100,50,60,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.88,53.72,65.71,74.01,0,7,13,1454,269,752,0,111,2206,63.18,40.36,69.48,59.77,0,4,9,739,64,931,1,49,1670,85.1,70.86,73.56,84.97,1,2,6,1766,243,382,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,74.05,54.98,72.92,38.45
167,410.5,0.2,220.0,0.1,3,5,100,25,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.02,53.17,65.44,74.34,0,7,13,1496,323,710,0,119,2206,62.89,39.4,69.55,59.28,0,4,9,736,77,934,1,47,1670,85.21,71.14,73.56,85.09,1,2,6,1766,237,382,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,74.04,54.57,72.9,38.45
235,410.9,0.2,120.0,0.1,3,5,100,25,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.02,53.17,65.44,74.34,0,7,13,1496,323,710,0,119,2206,62.89,39.28,69.54,59.43,0,4,9,739,78,931,5,46,1670,85.21,71.14,73.56,85.09,1,2,6,1766,237,382,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,74.04,54.53,72.95,38.45
104,394.9,0.2,220.0,0.1,3,5,100,50,20,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.78,52.63,65.43,73.95,0,7,13,1483,322,723,0,115,2206,63.24,40.48,69.63,59.85,0,4,9,740,63,930,1,49,1670,83.97,67.88,73.59,83.66,1,2,6,1764,305,384,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.66,53.66,72.49,38.45
87,443.2,0.2,220.0,0.1,3,5,100,50,60,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.95,50.86,65.26,74.04,1,7,13,1546,424,660,0,116,2206,62.6,38.44,69.44,59.13,0,4,9,743,100,927,1,52,1670,83.63,66.85,73.59,83.24,1,2,6,1765,328,383,1,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.39,52.05,72.14,38.45
371,245.0,0.1,120.0,0.2,3,5,60,25,40,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.09,51.31,65.57,73.28,0,7,13,1471,338,735,1,120,2206,62.31,37.25,69.7,58.66,0,3,9,742,118,928,2,49,1670,84.71,69.83,73.58,84.49,1,2,6,1765,265,383,0,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.37,52.8,72.14,38.45
250,246.0,0.1,120.0,0.35,3,5,100,25,40,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.94,50.91,65.57,73.08,0,7,13,1469,345,737,1,120,2206,62.59,38.68,69.61,59.05,0,4,9,736,87,934,3,48,1670,83.76,67.27,73.59,83.41,1,2,6,1765,319,383,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,73.1,52.29,71.85,38.45
462,250.8,0.05,220.0,0.35,3,5,60,50,40,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.62,49.32,65.41,72.67,0,7,13,1486,398,720,0,122,2206,61.56,35.21,69.61,57.52,0,4,9,732,143,938,1,47,1670,85.05,70.76,73.59,84.88,1,2,6,1763,243,385,0,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.89,0.503,1.0,2,1,73.08,51.76,71.69,38.45
455,258.6,0.05,160.0,0.35,3,5,100,25,40,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.23,47.46,65.32,72.28,0,7,13,1511,464,695,0,128,2206,62.1,35.63,69.6,58.34,0,3,9,752,156,918,1,50,1670,82.78,64.48,73.6,82.25,1,2,6,1765,379,383,1,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.89,0.503,1.0,2,1,72.37,49.19,70.96,38.45
417,441.2,0.1,160.0,0.1,0,5,100,25,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.1,-7.84,65.8,57.75,0,7,13,1626,1799,580,0,86,2206,56.45,1.14,70.06,49.54,1,3,9,810,790,860,1,26,1670,64.69,-13.04,73.56,59.68,1,1,6,1796,2075,352,1,28,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,64.63,0.503,1.0,2,1,61.08,-6.58,55.66,37.09
414,413.3,0.05,120.0,0.2,0,5,140,25,60,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.16,-7.93,66.03,57.49,0,7,13,1610,1785,596,0,71,2206,56.31,0.18,70.22,49.32,1,3,9,811,808,859,0,26,1670,64.41,-13.92,73.59,59.43,1,1,6,1790,2086,358,3,31,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,62.96,0.503,1.0,2,1,60.96,-7.22,55.41,36.23
112,441.1,0.05,220.0,0.2,0,5,100,50,40,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.62,-9.66,66.29,56.92,0,7,13,1598,1811,608,0,76,2206,56.17,0.72,70.38,49.09,1,3,9,799,786,871,1,24,1670,64.57,-13.27,73.64,59.49,1,1,6,1786,2070,362,1,27,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,62.68,0.503,1.0,2,1,60.79,-7.4,55.17,36.11
172,393.5,0.05,160.0,0.1,0,5,100,25,60,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.81,-10.43,66.01,56.06,0,7,13,1554,1784,652,0,83,2206,56.15,2.04,70.13,49.18,1,3,9,791,756,879,1,26,1670,64.62,-13.22,73.57,59.61,1,1,6,1794,2077,354,1,29,2148,9.45,1.0,1.0,1,1,,1.0,0.0,1,0,62.52,0.503,1.0,2,1,60.53,-7.2,54.95,35.98
486,246.4,0.05,120.0,0.2,0,5,100,25,20,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.2,-9.79,66.21,56.4,0,7,13,1566,1781,640,1,75,2206,56.13,1.32,69.97,49.01,1,3,9,792,770,878,0,24,1670,64.57,-13.41,73.6,59.56,1,1,6,1793,2080,355,1,30,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.43,0.503,1.0,2,1,60.63,-7.29,54.99,35.91
325,442.0,0.1,220.0,0.1,0,5,60,10,60,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.05,-9.7,65.96,57.57,0,7,13,1642,1856,564,0,82,2206,56.88,2.22,70.27,50.09,1,2,9,819,781,851,1,26,1670,64.5,-13.59,73.58,59.48,1,1,6,1790,2081,358,1,30,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,60.88,0.503,1.0,2,1,61.14,-7.02,55.71,35.21
153,441.6,0.2,120.0,0.35,0,5,140,25,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.1,-7.84,65.8,57.75,0,7,13,1626,1799,580,0,86,2206,56.95,1.62,70.0,50.26,1,3,9,830,803,840,0,29,1670,61.98,-30.87,73.55,56.19,1,1,6,1801,2461,347,3,28,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,60.46,0.503,1.0,2,1,60.34,-12.36,54.73,35.01
226,444.0,0.1,160.0,0.35,1,5,140,10,20,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,77.06,54.49,65.24,76.64,1,7,13,1645,442,561,1,75,2206,65.98,40.6,69.17,62.39,1,2,9,822,143,848,1,33,1670,76.34,42.64,73.5,74.46,1,1,6,1793,875,355,2,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.92,0.503,1.0,2,1,73.13,45.91,71.16,34.47
182,393.9,0.2,120.0,0.2,1,5,140,25,40,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,77.11,56.07,65.26,76.66,0,7,13,1591,354,615,0,72,2206,65.8,41.44,69.42,61.85,1,3,9,792,99,878,1,26,1670,84.52,68.53,73.5,84.2,1,1,6,1796,322,352,2,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.88,0.503,1.0,2,1,75.81,55.35,74.24,34.45
171,394.3,0.05,220.0,0.35,1,5,100,10,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.18,53.58,65.39,75.65,0,7,13,1591,409,615,0,77,2206,64.83,39.22,69.41,60.61,1,3,9,780,124,890,1,26,1670,79.36,52.79,73.5,78.01,1,1,6,1799,665,349,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.76,0.503,1.0,2,1,73.46,48.53,71.42,34.39
339,412.2,0.05,220.0,0.1,1,5,100,50,40,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.97,55.89,65.32,76.75,0,7,13,1606,373,600,0,82,2206,65.47,40.36,69.31,61.42,1,3,9,792,117,878,1,26,1670,85.85,71.83,73.49,85.61,1,1,6,1800,257,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.72,0.503,1.0,2,1,76.1,56.03,74.59,34.37
382,414.3,0.1,160.0,0.1,1,5,100,25,40,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.43,54.17,65.28,76.13,0,7,13,1612,417,594,0,84,2206,65.34,39.64,69.35,61.19,1,3,9,794,131,876,1,25,1670,77.42,46.14,73.49,75.68,1,1,6,1800,809,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.72,0.503,1.0,2,1,73.06,46.65,71.0,34.37
483,244.9,0.2,120.0,0.2,1,5,140,50,40,100,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.45,52.63,65.44,74.88,0,7,13,1556,394,650,1,79,2206,65.35,40.42,69.35,61.23,1,3,9,785,109,885,1,25,1670,84.34,67.97,73.53,83.94,1,1,6,1795,334,353,1,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,75.05,53.67,73.35,34.34
118,443.5,0.2,220.0,0.35,1,5,100,10,40,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,77.06,54.49,65.24,76.64,1,7,13,1645,442,561,1,75,2206,65.3,40.06,69.19,61.45,1,3,9,797,127,873,1,31,1670,82.14,61.5,73.46,81.32,1,1,6,1800,479,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.6,0.503,1.0,2,1,74.83,52.02,73.14,34.31
114,250.5,0.1,120.0,0.35,1,5,140,10,60,200,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.01,53.35,65.4,75.41,0,7,13,1576,398,630,1,74,2206,66.13,40.54,69.52,62.29,1,2,9,820,143,850,0,28,1670,79.61,53.86,73.51,78.4,1,1,6,1795,636,353,2,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.6,0.503,1.0,2,1,73.92,49.25,72.03,34.31
316,250.3,0.2,220.0,0.1,1,5,100,25,40,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.17,53.99,65.37,75.76,0,7,13,1586,395,620,0,81,2206,65.0,39.52,69.31,60.88,1,3,9,785,124,885,1,27,1670,78.06,48.56,73.52,76.48,1,1,6,1797,754,351,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.21,0.503,1.0,2,1,73.08,47.36,71.04,34.12
52,395.2,0.05,120.0,0.35,1,5,60,10,20,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.16,53.54,65.39,75.65,0,7,13,1591,409,615,1,77,2206,64.51,37.54,69.3,60.18,1,3,9,788,161,882,0,27,1670,79.22,52.51,73.52,77.88,1,1,6,1796,668,352,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,56.08,0.503,1.0,2,1,73.3,47.86,71.24,33.55
377,394.3,0.2,120.0,0.35,1,5,60,10,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.16,53.54,65.39,75.65,0,7,13,1591,409,615,1,77,2206,64.51,37.54,69.3,60.18,1,3,9,788,161,882,0,27,1670,79.22,52.51,73.52,77.88,1,1,6,1796,668,352,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,56.08,0.503,1.0,2,1,73.3,47.86,71.24,33.55
195,441.7,0.2,120.0,0.35,0,5,100,25,60,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.4,-7.57,65.96,57.95,0,7,13,1635,1802,571,0,78,2206,56.31,0.06,70.42,49.32,1,3,9,812,811,858,0,26,1670,64.55,-13.59,73.57,59.52,1,1,6,1793,2084,355,1,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,57.48,0.503,1.0,2,1,61.09,-7.03,55.6,33.51
370,245.8,0.2,220.0,0.35,0,5,140,25,60,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.22,-9.75,66.21,56.4,0,7,13,1566,1781,640,0,75,2206,55.88,1.44,70.04,48.74,1,3,9,782,757,888,1,24,1670,64.38,-13.97,73.68,59.3,1,1,6,1782,2080,366,2,28,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,57.6,0.503,1.0,2,1,60.49,-7.43,54.81,33.5
405,251.5,0.05,120.0,0.35,0,5,140,25,60,200,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.66,-8.84,66.28,56.93,0,7,13,1586,1780,620,1,73,2206,56.27,0.48,70.09,49.27,1,3,9,807,799,863,0,26,1670,62.52,-25.93,73.64,56.95,1,1,6,1787,2341,361,3,30,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,57.6,0.503,1.0,2,1,60.15,-11.43,54.38,33.5
35,258.8,0.2,160.0,0.35,0,5,100,10,20,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.38,-11.97,66.06,56.61,0,7,13,1611,1875,595,0,77,2206,56.65,0.6,70.19,49.83,1,2,9,824,813,846,1,27,1670,64.56,-13.5,73.59,59.55,1,1,6,1794,2083,354,1,30,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,57.44,0.503,1.0,2,1,60.86,-8.29,55.33,33.42
356,251.2,0.1,220.0,0.1,1,5,60,25,40,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.81,50.91,65.35,74.4,0,7,13,1574,451,632,0,92,2206,64.35,37.84,69.38,60.19,1,2,9,784,151,886,1,30,1670,76.39,42.6,73.49,74.47,1,1,6,1798,883,350,0,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,55.63,0.503,1.0,2,1,71.85,43.78,69.69,33.33
9,250.5,0.1,120.0,0.35,1,5,60,10,40,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.21,54.31,65.33,75.97,0,7,13,1592,393,614,1,86,2206,64.75,37.78,69.36,60.39,1,3,9,792,161,878,0,25,1670,78.73,50.93,73.52,77.31,1,1,6,1796,702,352,0,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,55.58,0.503,1.0,2,1,73.23,47.67,71.22,33.3
25,245.6,0.1,120.0,0.2,1,5,60,25,60,100,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.02,49.37,65.53,73.28,0,7,13,1529,438,677,2,83,2206,64.1,37.31,69.26,59.87,1,3,9,781,158,889,0,31,1670,79.25,52.65,73.5,77.94,1,1,6,1797,666,351,0,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,55.28,0.503,1.0,2,1,72.46,46.44,70.36,33.15
362,438.0,0.05,220.0,0.2,0,5,60,50,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.73,-7.84,66.2,56.94,0,7,13,1573,1746,633,0,70,2206,57.35,5.27,70.11,50.55,1,2,9,808,719,862,1,22,1670,64.57,-13.5,73.58,59.54,1,1,6,1793,2082,355,1,29,2148,9.61,1.0,1.0,1,1,,1.0,0.0,1,0,54.89,0.503,1.0,2,1,61.22,-5.36,55.68,32.25
245,440.4,0.2,120.0,0.35,0,5,60,25,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.1,-7.84,65.8,57.75,0,7,13,1626,1799,580,0,86,2206,57.56,3.59,69.92,51.05,1,2,9,839,778,831,1,28,1670,64.56,-13.55,73.58,59.53,1,1,6,1793,2083,355,1,29,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,54.89,0.503,1.0,2,1,61.41,-5.93,56.11,32.23
266,443.1,0.05,80.0,0.1,3,5,60,10,60,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.17,48.96,65.38,73.12,0,7,13,1530,449,676,1,116,2206,62.72,37.37,69.79,59.06,0,4,9,753,127,917,2,47,1670,84.6,69.51,73.59,84.33,1,2,6,1763,270,385,0,33,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,24.9,0.503,0.755,2,2,73.5,51.95,72.17,24.9
310,443.1,0.2,220.0,0.1,3,5,60,10,20,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.19,49.0,65.38,73.12,0,7,13,1530,449,676,0,116,2206,62.9,38.62,69.74,59.27,0,4,9,745,99,925,1,47,1670,84.6,69.51,73.59,84.33,1,2,6,1763,270,385,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,24.9,0.503,0.755,2,2,73.56,52.38,72.24,17.96
393,443.1,0.1,220.0,0.35,3,5,60,10,40,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.19,49.0,65.38,73.12,0,7,13,1530,449,676,0,116,2206,62.9,38.62,69.74,59.27,0,4,9,745,99,925,1,47,1670,84.58,69.46,73.59,84.31,1,2,6,1763,271,385,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,24.9,0.503,0.755,2,2,73.56,52.36,72.23,17.96
459,445.2,0.05,160.0,0.2,3,5,60,10,40,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.68,50.14,65.24,73.79,1,7,13,1547,440,659,1,118,2206,61.74,35.33,69.46,58.03,0,4,9,746,155,924,1,53,1670,82.16,62.71,73.58,81.5,1,2,6,1764,417,384,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,24.88,0.503,0.7547,2,2,72.53,49.39,71.11,17.95
